datetime,temperature,pressure,windspeed,electricity_consumption
2016/6/2 9:00,2.1,1003,4.755,276
2016/6/2 10:00,2.9,995,3.88,252
2016/6/2 11:00,4.3,996,2.415,240
2016/6/2 12:00,4.3,994,6.545,255
2016/6/2 13:00,5.7,1001,9.925,240
2016/6/2 14:00,6.4,994,11.465,204
2016/6/2 15:00,7.9,996,14.985,201
2016/6/2 16:00,5,992,19.505,234
2016/6/2 17:00,4.3,985,22.775,234
2016/6/2 18:00,4.3,993,26.655,234
2016/6/2 19:00,5,1001,29.785,264
2016/6/2 20:00,3.6,987,3.29,366
2016/6/2 21:00,2.9,989,2.665,375
2016/6/2 22:00,4.3,998,4.13,366
2016/6/2 23:00,1.4,1000,3.04,375
2016/6/3 0:00,-1.4,983,3.43,396
2016/6/3 1:00,-4.3,995,3.29,414
2016/6/3 2:00,-4.3,991,5.67,414
2016/6/3 3:00,-5.7,994,1.575,369
2016/6/3 4:00,-6.4,991,1.9,408
2016/6/3 5:00,-6.4,992,3.54,384
2016/6/3 6:00,-5.7,985,3.43,357
2016/6/3 7:00,-7.1,987,2.415,366
2016/6/3 8:00,-4.3,982,6.17,318
2016/6/3 9:00,-2.9,990,2.515,336
2016/6/3 10:00,2.9,989,5.77,303
2016/6/3 11:00,5,1000,4.88,279
2016/6/3 12:00,4.3,982,8.135,276
2016/6/3 13:00,5,988,9.675,270
2016/6/3 14:00,7.1,986,12.805,246
2016/6/3 15:00,7.1,997,14.47,252
2016/6/3 16:00,4.3,992,16.725,252
2016/6/3 17:00,1.4,994,2.14,255
2016/6/3 18:00,0,988,2.78,255
2016/6/3 19:00,-1.4,988,2.765,288
2016/6/3 20:00,-0.7,990,1.7,327
2016/6/3 21:00,-2.1,988,1.965,399
2016/6/3 22:00,-1.4,1000,3.29,357
2016/6/3 23:00,-1.4,995,5.33,300
2016/6/4 0:00,-1.4,993,2.39,291
2016/6/4 1:00,-2.9,1001,3.03,318
2016/6/4 2:00,-2.9,998,3.29,375
2016/6/4 3:00,-2.9,998,3.165,363
2016/6/4 4:00,1.4,1002,8.975,258
2016/6/4 5:00,-0.7,984,3.415,228
2016/6/4 6:00,-3.6,1000,6.795,216
2016/6/4 7:00,-2.1,986,6.295,249
2016/6/4 8:00,-2.1,991,5.395,231
2016/6/4 9:00,0.7,990,7.9,228
2016/6/4 10:00,0.7,1005,11.78,219
2016/6/4 11:00,2.9,1000,5.895,204
2016/6/4 12:00,2.9,1003,4.13,183
2016/6/4 13:00,1.4,990,4.505,183
2016/6/4 14:00,2.1,1004,8.135,198
2016/6/4 15:00,4.3,986,2.765,216
2016/6/4 16:00,1.4,993,3.415,198
2016/6/4 17:00,-0.7,992,4.555,219
2016/6/4 18:00,-2.1,987,2.64,219
2016/6/4 19:00,-2.9,990,3.665,261
2016/6/4 20:00,-0.7,986,4.955,246
2016/6/4 21:00,-0.7,998,5.995,273
2016/6/4 22:00,-4.3,999,8.785,258
2016/6/4 23:00,-4.3,993,2.015,264
2016/6/5 0:00,-5.7,997,3.03,297
2016/6/5 1:00,-5,996,4.295,282
2016/6/5 2:00,-7.1,992,2.54,306
2016/6/5 3:00,-7.1,990,1.64,351
2016/6/5 4:00,-7.1,996,2.265,345
2016/6/5 5:00,-8.6,991,2.265,384
2016/6/5 6:00,-6.4,984,2.915,390
2016/6/5 7:00,-7.1,998,2.64,357
2016/6/5 8:00,-7.9,994,3.04,414
2016/6/5 9:00,-1.4,988,2.39,354
2016/6/5 10:00,-2.1,995,2.405,339
2016/6/5 11:00,-0.7,980,4.045,354
2016/6/5 12:00,0,993,3.29,363
2016/6/5 13:00,2.1,981,4.705,327
2016/6/5 14:00,4.3,996,2.265,282
2016/6/5 15:00,2.1,983,3.155,375
2016/6/5 16:00,3.6,983,3.665,480
2016/6/5 17:00,0.7,983,7.435,447
2016/6/5 18:00,0,990,2.64,318
2016/6/5 19:00,-1.4,995,3.28,330
2016/6/5 20:00,-5.7,989,2.54,369
2016/6/5 21:00,-3.6,980,1.2,387
2016/6/5 22:00,-5,980,2.015,501
2016/6/5 23:00,-4.3,990,2.39,540
2016/6/6 0:00,-6.4,993,2.78,582
2016/6/6 1:00,-5.7,993,2.515,678
2016/6/6 2:00,-6.4,988,1.95,714
2016/6/6 3:00,-5,983,1.775,690
2016/6/6 4:00,-7.9,988,2.665,615
2016/6/6 5:00,-7.1,996,4.58,585
2016/6/6 6:00,-6.4,980,2.015,471
2016/6/6 7:00,-7.1,980,2.905,408
2016/6/6 8:00,-7.1,992,3.54,390
2016/6/6 9:00,-4.3,989,4.83,366
2016/6/6 10:00,-3.6,994,1.64,366
2016/6/6 11:00,-0.7,991,3.405,426
2016/6/6 12:00,-1.4,989,2.915,528
2016/6/6 13:00,0.7,996,5.545,516
2016/6/6 14:00,0,986,7.96,633
2016/6/6 15:00,0,989,9.875,642
2016/6/6 16:00,-0.7,999,2.39,672
2016/6/6 17:00,-1.4,979,2.78,726
2016/6/6 18:00,-3.6,987,2.515,726
2016/6/6 19:00,-2.9,994,3.53,714
2016/6/6 20:00,-5,980,2.325,717
2016/6/6 21:00,-2.9,983,1.65,750
2016/6/6 22:00,-4.3,990,3.415,771
2016/6/6 23:00,-3.6,981,4.18,696
2016/6/7 0:00,-2.1,995,5.445,726
2016/6/7 1:00,-2.1,980,2.79,660
2016/6/7 2:00,-1.4,998,3.555,660
2016/6/7 3:00,-1.4,999,2.2,660
2016/6/7 4:00,-2.1,993,3.665,702
2016/6/7 5:00,-2.1,996,1.7,696
2016/6/7 6:00,-0.7,983,3.54,696
2016/6/7 7:00,-3.6,981,5.795,675
2016/6/7 8:00,-2.1,992,2.015,645
2016/6/7 9:00,-2.9,990,2.915,603
2016/6/7 10:00,0,991,2.665,612
2016/6/7 11:00,0.7,996,5.205,600
2016/6/7 12:00,0.7,993,6.495,516
2016/6/7 13:00,3.6,991,10.265,447
2016/6/7 14:00,5,994,6.795,393
2016/6/7 15:00,4.3,985,10.965,258
2016/6/7 16:00,2.1,984,19.765,183
2016/6/7 17:00,0.7,980,27.955,219
2016/6/7 18:00,0.7,992,37.66,192
2016/6/7 19:00,0,994,49.34,192
2016/6/7 20:00,-1.4,988,62.55,198
2016/6/7 21:00,0,998,73.855,213
2016/6/7 22:00,-2.1,1003,81.795,186
2016/6/7 23:00,-2.1,999,89.57,213
2016/6/8 0:00,-3.6,985,96.595,201
2016/6/8 1:00,-2.1,998,103.745,177
2016/6/8 2:00,-4.3,1000,109.055,198
2016/6/8 3:00,-5.7,993,114.1,180
2016/6/8 4:00,-3.6,1002,122.525,177
2016/6/8 5:00,-2.9,1001,131.73,213
2016/6/8 6:00,-3.6,993,140.67,210
2016/6/8 7:00,-2.9,988,147.945,186
2016/6/8 8:00,-2.9,997,155.345,180
2016/6/8 9:00,-2.9,995,163.91,192
2016/6/8 10:00,0,992,172.725,192
2016/6/8 11:00,0.7,986,183.305,213
2016/6/8 12:00,-0.7,999,191.73,204
2016/6/8 13:00,1.4,1003,199.78,222
2016/6/8 14:00,-0.7,1001,206.93,186
2016/6/8 15:00,0,999,213.855,213
2016/6/8 16:00,0,996,222.005,180
2016/6/8 17:00,0,997,227.175,198
2016/6/8 18:00,-2.1,986,3.04,207
2016/6/8 19:00,-3.6,988,3.43,225
2016/6/8 20:00,-4.3,983,2.14,219
2016/6/8 21:00,-5,1002,2.655,261
2016/6/8 22:00,-4.3,993,3.67,261
2016/6/8 23:00,-5.7,994,3.165,249
2016/6/9 0:00,-7.1,999,3.305,252
2016/6/9 1:00,-8.6,983,2.015,243
2016/6/9 2:00,-8.6,995,2.665,237
2016/6/9 3:00,-9.3,990,4.63,261
2016/6/9 4:00,-5.7,991,6.795,255
2016/6/9 5:00,-8.6,996,8.335,255
2016/6/9 6:00,-7.9,999,9.1,222
2016/6/9 7:00,-6.4,994,10.64,231
2016/6/9 8:00,-7.1,982,1.575,228
2016/6/9 9:00,-5,990,2.665,234
2016/6/9 10:00,-3.6,989,2.265,234
2016/6/9 11:00,-2.1,994,3.03,249
2016/6/9 12:00,-1.4,994,8.8,228
2016/6/9 13:00,1.4,989,21.745,210
2016/6/9 14:00,0.7,992,32.175,219
2016/6/9 15:00,0,990,45.12,210
2016/6/9 16:00,0.7,986,57.83,210
2016/6/9 17:00,-0.7,979,69.915,204
2016/6/9 18:00,-2.1,987,83,213
2016/6/9 19:00,-2.9,1001,94.93,195
2016/6/9 20:00,-2.1,993,103.12,189
2016/6/9 21:00,-4.3,992,113.2,180
2016/6/9 22:00,-4.3,986,122.39,204
2016/6/9 23:00,-4.3,993,132.945,186
2016/6/10 0:00,-4.3,995,143.525,183
2016/6/10 1:00,-4.3,998,149.925,213
2016/6/10 2:00,-4.3,984,157.45,189
2016/6/10 3:00,-5.7,995,163.245,198
2016/6/10 4:00,-5,994,165.375,192
2016/6/10 5:00,-7.9,997,3.29,216
2016/6/10 6:00,-7.9,990,5.33,207
2016/6/10 7:00,-7.9,1000,7.245,207
2016/6/10 8:00,-4.3,1000,7.91,213
2016/6/10 9:00,-2.1,998,10.075,180
2016/6/10 10:00,-2.1,1001,16.51,207
2016/6/10 11:00,0,982,22.195,240
2016/6/10 12:00,0,989,27.115,228
2016/6/10 13:00,0.7,996,11.33,240
2016/6/10 14:00,2.1,985,19.755,234
2016/6/10 15:00,2.1,985,26.28,216
2016/6/10 16:00,0,981,33.83,234
2016/6/10 17:00,0,986,38.625,231
2016/6/10 18:00,-2.9,992,1.515,243
2016/6/10 19:00,-2.1,993,2.515,225
2016/6/10 20:00,-2.1,984,3.665,273
2016/6/10 21:00,-2.9,978,4.205,243
2016/6/10 22:00,-3.6,990,1.765,276
2016/6/10 23:00,-3.6,984,2.54,297
2016/6/11 0:00,-6.4,993,4.58,243
2016/6/11 1:00,-5.7,995,2.64,255
2016/6/11 2:00,-7.9,987,2.84,237
2016/6/11 3:00,-7.1,988,2.665,264
2016/6/11 4:00,-9.3,995,6.67,249
2016/6/11 5:00,-10,983,8.8,192
2016/6/11 6:00,-5,993,1.765,246
2016/6/11 7:00,-5,981,10.19,228
2016/6/11 8:00,-5.7,989,21.995,204
2016/6/11 9:00,-3.6,983,32.925,192
2016/6/11 10:00,-5,994,45.385,204
2016/6/11 11:00,-5,1004,54.715,204
2016/6/11 12:00,-4.3,998,65.295,204
2016/6/11 13:00,-2.9,1001,77.74,204
2016/6/11 14:00,-2.9,993,89.31,183
2016/6/11 15:00,-4.3,994,98.875,195
2016/6/11 16:00,-5,998,107.44,192
2016/6/11 17:00,-7.1,1004,114.34,198
2016/6/11 18:00,-7.9,999,118.985,198
2016/6/11 19:00,-6.4,1005,2.54,207
2016/6/11 20:00,-6.4,1002,1.515,198
2016/6/11 21:00,-7.1,995,3.28,192
2016/6/11 22:00,-9.3,987,5.005,216
2016/6/11 23:00,-10,986,5.02,246
2016/6/12 0:00,-8.6,1001,1.89,231
2016/6/12 1:00,-9.3,985,4.755,234
2016/6/12 2:00,-10,1004,6.42,234
2016/6/12 3:00,-7.1,986,8.21,243
2016/6/12 4:00,-10.7,986,1.765,225
2016/6/12 5:00,-10.7,993,3.665,237
2016/6/12 6:00,-12.1,1004,4.455,231
2016/6/12 7:00,-10,996,6.22,285
2016/6/12 8:00,-8.6,989,2.64,279
2016/6/12 9:00,-6.4,999,3.09,276
2016/6/12 10:00,-5.7,995,3.98,288
2016/6/12 11:00,-5,994,4.995,207
2016/6/12 12:00,-3.6,988,6.785,237
2016/6/12 13:00,-2.9,989,3.165,261
2016/6/12 14:00,-1.4,1000,5.795,252
2016/6/12 15:00,-2.9,991,9.815,255
2016/6/12 16:00,-2.9,990,13.82,273
2016/6/12 17:00,-2.1,993,2.64,279
2016/6/12 18:00,-6.4,994,2.915,336
2016/6/12 19:00,-5.7,985,6.42,345
2016/6/12 20:00,-5.7,992,8.335,318
2016/6/12 21:00,-7.1,987,2.39,264
2016/6/12 22:00,-7.1,998,2.665,258
2016/6/12 23:00,-8.6,1002,7.56,267
2016/6/13 0:00,-9.3,995,9.1,261
2016/6/13 1:00,-10,997,12.48,321
2016/6/13 2:00,-9.3,993,15.36,327
2016/6/13 3:00,-10.7,994,18.615,300
2016/6/13 4:00,-8.6,1006,20.03,258
2016/6/13 5:00,-9.3,988,1.765,249
2016/6/13 6:00,-10,996,5.77,240
2016/6/13 7:00,-12.1,1004,9.025,228
2016/6/13 8:00,-10.7,995,10.315,258
2016/6/13 9:00,-7.1,1007,3.415,225
2016/6/13 10:00,-3.6,1007,5.005,231
2016/6/13 11:00,-2.1,1005,8.775,213
2016/6/13 12:00,-0.7,1002,12.67,225
2016/6/13 13:00,-0.7,988,15.815,228
2016/6/13 14:00,-1.4,1001,18.945,198
2016/6/13 15:00,0.7,1003,1.765,228
2016/6/13 16:00,-0.7,1007,4.18,234
2016/6/13 17:00,-3.6,992,2.14,318
2016/6/13 18:00,-6.4,1003,3.155,345
2016/6/13 19:00,-6.4,994,4.42,330
2016/6/13 20:00,-5.7,995,1.765,282
2016/6/13 21:00,-6.4,1010,2.405,258
2016/6/13 22:00,-5.7,992,3.88,249
2016/6/13 23:00,-5,1002,3.415,264
2016/6/14 0:00,-5,1001,2.415,258
2016/6/14 1:00,-5,1000,2.765,240
2016/6/14 2:00,-5.7,993,2.075,228
2016/6/14 3:00,-6.4,993,5.545,270
2016/6/14 4:00,-6.4,1005,10.465,222
2016/6/14 5:00,-7.9,999,15.235,195
2016/6/14 6:00,-6.4,1008,7.185,207
2016/6/14 7:00,-7.1,997,12.23,210
2016/6/14 8:00,-5,1003,14.985,225
2016/6/14 9:00,-4.3,1015,2.515,228
2016/6/14 10:00,-3.6,997,3.665,225
2016/6/14 11:00,-2.9,997,4.58,216
2016/6/14 12:00,-0.7,1004,2.515,225
2016/6/14 13:00,-0.7,1009,3.405,207
2016/6/14 14:00,-1.4,997,5.445,210
2016/6/14 15:00,0,1010,5.71,246
2016/6/14 16:00,-0.7,993,3.755,252
2016/6/14 17:00,-4.3,998,2.765,261
2016/6/14 18:00,-4.3,993,3.03,282
2016/6/14 19:00,-6.4,1007,1.64,267
2016/6/14 20:00,-6.4,997,1.95,288
2016/6/14 21:00,-7.1,997,1.775,276
2016/6/14 22:00,-7.1,994,2.665,300
2016/6/14 23:00,-6.4,1013,2.265,396
2016/6/15 0:00,-8.6,999,1.515,492
2016/6/15 1:00,-7.9,999,2.59,600
2016/6/15 2:00,-7.1,1003,3.29,540
2016/6/15 3:00,-7.1,1010,2.765,498
2016/6/15 4:00,-7.9,1009,3.555,429
2016/6/15 5:00,-9.3,1009,6.345,306
2016/6/15 6:00,-10,992,8.135,270
2016/6/15 7:00,-9.3,1005,11.015,258
2016/6/15 8:00,-8.6,1000,14.145,306
2016/6/15 9:00,-8.6,999,2.765,300
2016/6/15 10:00,-5.7,997,3.405,297
2016/6/15 11:00,-5,1007,4.045,276
2016/6/15 12:00,-2.9,993,4.37,330
2016/6/15 13:00,-2.1,995,4.635,351
2016/6/15 14:00,-1.4,998,6.65,357
2016/6/15 15:00,-2.9,1006,2.14,360
2016/6/15 16:00,-2.1,1009,3.28,399
2016/6/15 17:00,-5.7,1001,2.265,417
2016/6/15 18:00,-4.3,1009,2.265,402
2016/6/15 19:00,-5,997,2.39,426
2016/6/15 20:00,-5.7,996,3.53,468
2016/6/15 21:00,-4.3,994,2.39,516
2016/6/15 22:00,-3.6,1006,1.515,519
2016/6/15 23:00,-5,1011,2.765,525
2016/6/16 0:00,-5,1003,3.54,564
2016/6/16 1:00,-7.1,1007,5.455,507
2016/6/16 2:00,-7.1,1003,7.245,561
2016/6/16 3:00,-5.7,1000,8.535,489
2016/6/16 4:00,-3.6,996,11.415,429
2016/6/16 5:00,-4.3,997,13.83,423
2016/6/16 6:00,-5,999,1.765,345
2016/6/16 7:00,-2.9,1003,7.06,309
2016/6/16 8:00,-3.6,1002,11.855,228
2016/6/16 9:00,-3.6,997,17.165,198
2016/6/16 10:00,-2.9,999,24.565,225
2016/6/16 11:00,-3.6,1005,30.625,198
2016/6/16 12:00,-3.6,1013,6.795,222
2016/6/16 13:00,-2.1,1001,4.63,219
2016/6/16 14:00,-3.6,1010,8.01,228
2016/6/16 15:00,-2.9,1012,10.515,222
2016/6/16 16:00,-2.9,992,13.645,210
2016/6/16 17:00,-4.3,1007,16.185,213
2016/6/16 18:00,-7.1,999,17.475,222
2016/6/16 19:00,-4.3,1011,21.995,216
2016/6/16 20:00,-6.4,1015,25.265,210
2016/6/16 21:00,-6.4,1004,28.785,198
2016/6/16 22:00,-7.1,1004,34.705,213
2016/6/16 23:00,-8.6,1008,39.375,198
2016/6/17 0:00,-7.1,1006,44.795,183
2016/6/17 1:00,-8.6,1012,47.565,213
2016/6/17 2:00,-7.9,1005,53.11,192
2016/6/17 3:00,-8.6,1013,57.13,213
2016/6/17 4:00,-7.9,1001,60.26,216
2016/6/17 5:00,-10.7,996,3.88,192
2016/6/17 6:00,-12.1,999,8.135,183
2016/6/17 7:00,-11.4,1001,3.54,231
2016/6/17 8:00,-9.3,1009,8.4,210
2016/6/17 9:00,-7.1,1003,12.545,222
2016/6/17 10:00,-5.7,995,15.425,198
2016/6/17 11:00,-5.7,998,19.32,213
2016/6/17 12:00,-4.3,1003,23.99,216
2016/6/17 13:00,-4.3,1005,3.165,204
2016/6/17 14:00,-2.9,1010,3.165,216
2016/6/17 15:00,-5,999,5.455,240
2016/6/17 16:00,-5,1005,8.585,246
2016/6/17 17:00,-5.7,1001,9.25,294
2016/6/17 18:00,-6.4,1006,11.04,306
2016/6/17 19:00,-8.6,1001,13.58,291
2016/6/17 20:00,-6.4,998,2.265,297
2016/6/17 21:00,-10,1009,3.29,348
2016/6/17 22:00,-9.3,1007,2.515,366
2016/6/17 23:00,-9.3,990,3.29,459
2016/6/18 0:00,-10,1001,6.435,384
2016/6/18 1:00,-7.9,1001,8.475,249
2016/6/18 2:00,-11.4,1000,11.265,198
2016/6/18 3:00,-10.7,999,4.88,207
2016/6/18 4:00,-12.1,991,3.415,186
2016/6/18 5:00,-11.4,1007,5.67,186
2016/6/18 6:00,-10,1009,9.565,180
2016/6/18 7:00,-10,1005,13.695,204
2016/6/18 8:00,-10,991,4.77,195
2016/6/18 9:00,-7.9,1008,9.04,228
2016/6/18 10:00,-7.1,997,13.06,228
2016/6/18 11:00,-6.4,997,16.955,228
2016/6/18 12:00,-5,1007,20.335,231
2016/6/18 13:00,-5,995,24.215,222
2016/6/18 14:00,-5,1003,26.845,216
2016/6/18 15:00,-4.3,1010,28.26,222
2016/6/18 16:00,-4.3,1001,29.925,222
2016/6/18 17:00,-6.4,995,1.765,237
2016/6/18 18:00,-7.9,1006,2.39,237
2016/6/18 19:00,-5,998,2.415,231
2016/6/18 20:00,-7.9,1002,4.205,288
2016/6/18 21:00,-8.6,1001,2.915,306
2016/6/18 22:00,-10,1011,5.205,291
2016/6/18 23:00,-10.7,994,7.46,318
2016/6/19 0:00,-10.7,1001,11.215,372
2016/6/19 1:00,-6.4,1011,3.755,324
2016/6/19 2:00,-7.1,1011,6.885,216
2016/6/19 3:00,-12.1,1011,3.88,210
2016/6/19 4:00,-11.4,1010,7.885,192
2016/6/19 5:00,-8.6,1010,10.515,222
2016/6/19 6:00,-10.7,999,13.645,234
2016/6/19 7:00,-12.9,1012,15.935,240
2016/6/19 8:00,-10.7,997,17.1,246
2016/6/19 9:00,-7.1,1006,20.73,201
2016/6/19 10:00,-3.6,1012,5.395,204
2016/6/19 11:00,-2.9,1003,2.015,243
2016/6/19 12:00,-3.6,1002,4.005,216
2016/6/19 13:00,-2.1,1013,8.15,204
2016/6/19 14:00,-3.6,1006,3.665,195
2016/6/19 15:00,-2.1,1004,4.88,216
2016/6/19 16:00,-2.1,999,6.67,210
2016/6/19 17:00,-5,1007,2.14,216
2016/6/19 18:00,-5,1006,1.64,228
2016/6/19 19:00,-4.3,1005,3.43,231
2016/6/19 20:00,-7.9,1002,3.415,258
2016/6/19 21:00,-7.9,1003,4.505,228
2016/6/19 22:00,-6.4,1012,5.77,279
2016/6/19 23:00,-6.4,1003,7.435,252
2016/6/20 0:00,-7.1,1000,7.45,237
2016/6/20 1:00,-7.9,1009,10.58,231
2016/6/20 2:00,-7.1,1008,14.85,210
2016/6/20 3:00,-7.9,999,19.745,225
2016/6/20 4:00,-6.4,1002,22.125,216
2016/6/20 5:00,-9.3,1008,3.755,198
2016/6/20 6:00,-10,1001,7.26,204
2016/6/20 7:00,-10,1016,9.8,216
2016/6/20 8:00,-8.6,1005,13.32,201
2016/6/20 9:00,-5.7,1015,17.215,231
2016/6/20 10:00,-5.7,1001,5.52,225
2016/6/20 11:00,-5,997,2.915,237
2016/6/20 12:00,-2.1,1014,3.04,225
2016/6/20 13:00,-2.1,994,2.54,240
2016/6/20 14:00,-2.9,1010,2.415,237
2016/6/20 15:00,0,1013,4.705,231
2016/6/20 16:00,-2.1,1010,3.665,309
2016/6/20 17:00,-3.6,996,5.455,324
2016/6/20 18:00,-5,996,7.46,342
2016/6/20 19:00,-5,1002,10,372
2016/6/20 20:00,-5,999,11.165,468
2016/6/20 21:00,-4.3,996,2.39,465
2016/6/20 22:00,-7.1,995,3.28,486
2016/6/20 23:00,-9.3,1006,2.265,465
2016/6/21 0:00,-9.3,996,1.765,498
2016/6/21 1:00,-8.6,1008,2.075,414
2016/6/21 2:00,-7.9,1002,2.915,345
2016/6/21 3:00,-10,1013,4.33,399
2016/6/21 4:00,-8.6,1006,5.22,390
2016/6/21 5:00,-10,1009,7.51,381
2016/6/21 6:00,-8.6,1004,9.425,318
2016/6/21 7:00,-8.6,1005,10.965,288
2016/6/21 8:00,-11.4,1012,13.38,252
2016/6/21 9:00,-8.6,1008,14.545,246
2016/6/21 10:00,-7.9,1010,2.39,234
2016/6/21 11:00,-6.4,1012,3.03,264
2016/6/21 12:00,-2.9,1007,4.17,312
2016/6/21 13:00,-3.6,992,4.31,375
2016/6/21 14:00,-3.6,1005,5.575,354
2016/6/21 15:00,-4.3,994,3.415,366
2016/6/21 16:00,-2.9,1005,4.205,351
2016/6/21 17:00,-4.3,994,5.345,339
2016/6/21 18:00,-6.4,1004,7.11,570
2016/6/21 19:00,-6.4,997,1.64,561
2016/6/21 20:00,-6.4,1001,2.265,585
2016/6/21 21:00,-9.3,998,1.45,615
2016/6/21 22:00,-9.3,999,1.65,597
2016/6/21 23:00,-7.9,992,2.14,573
2016/6/22 0:00,-9.3,991,3.655,606
2016/6/22 1:00,-10.7,991,3.88,588
2016/6/22 2:00,-9.3,992,5.545,594
2016/6/22 3:00,-10.7,1011,8.085,639
2016/6/22 4:00,-11.4,1000,11.59,474
2016/6/22 5:00,-7.9,1010,14.095,336
2016/6/22 6:00,-10.7,1003,17.475,336
2016/6/22 7:00,-10.7,993,21.87,312
2016/6/22 8:00,-8.6,1002,25.39,336
2016/6/22 9:00,-5.7,999,28.395,285
2016/6/22 10:00,-1.4,1003,4.645,318
2016/6/22 11:00,0,1002,9.69,255
2016/6/22 12:00,-2.1,1004,15.735,243
2016/6/22 13:00,-1.4,995,18.63,231
2016/6/22 14:00,1.4,1009,22.385,243
2016/6/22 15:00,-0.7,999,25.14,228
2016/6/22 16:00,-1.4,1007,27.305,213
2016/6/22 17:00,-4.3,994,2.915,216
2016/6/22 18:00,-2.9,1009,6.42,318
2016/6/22 19:00,-3.6,1010,7.585,318
2016/6/22 20:00,-6.4,1006,2.39,369
2016/6/22 21:00,-7.1,999,2.78,420
2016/6/22 22:00,-7.1,1010,4.045,438
2016/6/22 23:00,-9.3,1001,5.185,450
2016/6/23 0:00,-9.3,999,2.14,468
2016/6/23 1:00,-8.6,996,1.64,522
2016/6/23 2:00,-9.3,997,1.89,579
2016/6/23 3:00,-10.7,1009,1.575,690
2016/6/23 4:00,-9.3,1011,2.39,744
2016/6/23 5:00,-10.7,998,1.2,705
2016/6/23 6:00,-10.7,996,3.29,630
2016/6/23 7:00,-10.7,1009,1.64,606
2016/6/23 8:00,-10,1001,3.165,579
2016/6/23 9:00,-7.9,1014,3.665,519
2016/6/23 10:00,-6.4,1001,4.205,423
2016/6/23 11:00,-4.3,1009,1.89,444
2016/6/23 12:00,-4.3,1010,2.405,456
2016/6/23 13:00,-5,1013,3.795,534
2016/6/23 14:00,-2.1,994,5.31,573
2016/6/23 15:00,-3.6,995,5.45,600
2016/6/23 16:00,-2.9,999,6.215,627
2016/6/23 17:00,-5.7,1005,1.515,597
2016/6/23 18:00,-7.9,997,3.29,549
2016/6/23 19:00,-6.4,1001,2.265,564
2016/6/23 20:00,-7.9,993,2.79,570
2016/6/23 21:00,-7.1,993,2.015,534
2016/6/23 22:00,-6.4,1007,3.655,552
2016/6/23 23:00,-6.4,1011,1.95,504
2016/7/1 0:00,2.1,992,145.105,216
2016/7/1 1:00,2.1,980,149.375,246
2016/7/1 2:00,1.4,975,153.395,267
2016/7/1 3:00,-0.7,985,153.935,255
2016/7/1 4:00,-0.7,992,2.39,279
2016/7/1 5:00,-1.4,992,5.02,297
2016/7/1 6:00,-0.7,982,10.19,318
2016/7/1 7:00,0.7,981,16.715,270
2016/7/1 8:00,0.7,984,22.775,240
2016/7/1 9:00,0,992,27.445,216
2016/7/1 10:00,1.4,990,33.24,255
2016/7/1 11:00,2.9,978,40.915,234
2016/7/1 12:00,3.6,992,49.48,195
2016/7/1 13:00,4.3,990,57.13,207
2016/7/1 14:00,2.9,975,65.805,201
2016/7/1 15:00,4.3,994,72.955,207
2016/7/1 16:00,3.6,986,78.765,198
2016/7/1 17:00,4.3,995,83.56,204
2016/7/1 18:00,2.1,987,86.065,201
2016/7/1 19:00,2.1,989,2.415,219
2016/7/1 20:00,-0.7,984,3.43,273
2016/7/1 21:00,-2.9,983,3.415,282
2016/7/1 22:00,-5,987,1.64,300
2016/7/1 23:00,-4.3,989,2.665,333
2016/7/2 0:00,-5.7,996,1.64,363
2016/7/2 1:00,-5.7,981,2.515,375
2016/7/2 2:00,-7.1,984,3.215,384
2016/7/2 3:00,-7.9,987,1.64,387
2016/7/2 4:00,-7.9,989,1.515,408
2016/7/2 5:00,-6.4,994,2.79,366
2016/7/2 6:00,-5,984,4.33,387
2016/7/2 7:00,-7.9,992,1.515,396
2016/7/2 8:00,-7.9,988,4.755,327
2016/7/2 9:00,-5.7,993,6.045,315
2016/7/2 10:00,-3.6,992,7.585,303
2016/7/2 11:00,-0.7,994,2.265,294
2016/7/2 12:00,-0.7,987,3.28,309
2016/7/2 13:00,0.7,977,3.545,342
2016/7/2 14:00,0,992,6.085,333
2016/7/2 15:00,0,976,7.1,354
2016/7/2 16:00,-0.7,989,7.675,360
2016/7/2 17:00,-2.1,989,7.565,381
2016/7/2 18:00,-1.4,995,8.705,402
2016/7/2 19:00,-3.6,995,9.595,426
2016/7/2 20:00,-2.9,994,9.985,456
2016/7/2 21:00,-5,993,2.765,456
2016/7/2 22:00,-5,977,3.04,486
2016/7/2 23:00,-3.6,990,5.645,516
2016/7/3 0:00,-3.6,994,8.9,492
2016/7/3 1:00,-2.1,981,1.575,432
2016/7/3 2:00,-4.3,985,5.52,360
2016/7/3 3:00,-4.3,979,2.265,213
2016/7/3 4:00,-6.4,997,3.755,216
2016/7/3 5:00,-5,992,8.775,243
2016/7/3 6:00,-5,998,2.265,249
2016/7/3 7:00,-5,1000,3.755,252
2016/7/3 8:00,-3.6,994,8.025,243
2016/7/3 9:00,0,989,11.795,231
2016/7/3 10:00,2.1,1001,15.925,237
2016/7/3 11:00,0.7,997,19.305,225
2016/7/3 12:00,2.1,984,22.185,210
2016/7/3 13:00,1.4,1002,23.475,213
2016/7/3 14:00,1.4,991,2.415,216
2016/7/3 15:00,1.4,990,4.58,222
2016/7/3 16:00,1.4,984,2.915,234
2016/7/3 17:00,-1.4,1002,5.455,219
